rate_rps,serverless_per_1k,container_per_1k,managed_per_1k,serverless_monthly,container_monthly,managed_monthly
1.127467958244946,0.0032148133028981982,0.005124560512364057,0.016014251601137675,2.6587661477102436,15.184,47.45
1.148471547840289,0.0031920237405097607,0.005030841024005288,0.01572137820001653,2.7674325161042757,15.184,47.45
1.169866413101307,0.0031690543887257436,0.004938835505552238,0.015433860954850746,2.87628912385853,15.184,47.45
1.1916598430985588,0.003145908399877696,0.004848512611412981,0.01515160191066557,2.9853049224074217,15.184,47.45
1.2138592626906277,0.0031225891063295826,0.004759841569253108,0.014874504903915961,3.094448390655295,15.184,47.45
1.236472235053715,0.003099100023372471,0.00467279216951182,0.01460247552972444,3.2036875763529076,15.184,47.45
1.2595064642583578,0.0030754448519923444,0.004587334755109763,0.014335421109718012,3.3129901408450855,15.184,47.45
1.2829697978941474,0.003051627481499527,0.004503440211345083,0.014073250660453385,3.4223234072972097,15.184,47.45
1.3068702297433463,0.003027651992007727,0.004421079955974254,0.013815874862419544,3.5316544125054845,15.184,47.45
1.3312159025043078,0.00300352265675044,0.0043402259294743365,0.013563206029607304,3.6409499623928,15.184,47.45
1.3560151105656333,0.0029792439442220694,0.004260850585483298,0.013315158079635308,3.7501766912882712,15.184,47.45
1.3812763028320094,0.0029548205201307795,0.004182926881415173,0.013071646504422418,3.8593011250840297,15.184,47.45
1.407008085602685,0.0029302572491498283,0.004106428269246865,0.012832588341396452,3.968289748357785,15.184,47.45
1.4332192255035738,0.0029055591964538066,0.004031328686473422,0.012597902145229444,4.0771090755439054,15.184,47.45
1.4599186524739787,0.002880731629025938,0.003957602547228747,0.012367507960089836,4.185725726229092,15.184,47.45
1.4871154628089538,0.0028557800167223744,0.003885224733568677,0.012141327292402117,4.2941065046414675,15.184,47.45
1.5148189222583457,0.0028307100330791663,0.0038141705869134917,0.011919283084104662,4.402218483393636,15.184,47.45
